class	bytes	file
reversal_record	2090	scripts/_snapshots/2026-07-04T04-23-38-253Z_intelligence_item_sections.jsonl
reversal_record	4247	scripts/_snapshots/2026-07-04T04-23-38-553Z_intelligence_item_sections.jsonl
reversal_record	3884	scripts/_snapshots/2026-07-04T04-23-38-850Z_intelligence_item_sections.jsonl
reversal_record	2084	scripts/_snapshots/2026-07-04T04-23-39-161Z_intelligence_item_sections.jsonl
reversal_record	2468	scripts/_snapshots/2026-07-04T04-23-39-454Z_intelligence_item_sections.jsonl
reversal_record	2936	scripts/_snapshots/2026-07-04T04-23-39-797Z_intelligence_item_sections.jsonl
reversal_record	4064	scripts/_snapshots/2026-07-04T04-23-40-093Z_intelligence_item_sections.jsonl
reversal_record	3233	scripts/_snapshots/2026-07-04T04-23-40-474Z_intelligence_item_sections.jsonl
reversal_record	4113	scripts/_snapshots/2026-07-04T04-23-40-796Z_intelligence_item_sections.jsonl
reversal_record	3478	scripts/_snapshots/2026-07-04T04-23-41-121Z_intelligence_item_sections.jsonl
reversal_record	2362	scripts/_snapshots/2026-07-04T04-23-41-427Z_intelligence_item_sections.jsonl
reversal_record	5931	scripts/_snapshots/2026-07-04T04-23-41-959Z_intelligence_item_sections.jsonl
reversal_record	3798	scripts/_snapshots/2026-07-04T04-23-42-397Z_intelligence_item_sections.jsonl
reversal_record	3460	scripts/_snapshots/2026-07-04T04-23-42-815Z_intelligence_item_sections.jsonl
reversal_record	2213	scripts/_snapshots/2026-07-04T04-23-43-153Z_intelligence_item_sections.jsonl
reversal_record	2958	scripts/_snapshots/2026-07-04T04-23-43-508Z_intelligence_item_sections.jsonl
reversal_record	6111	scripts/_snapshots/2026-07-04T04-23-43-825Z_intelligence_item_sections.jsonl
reversal_record	2693	scripts/_snapshots/2026-07-04T04-23-44-158Z_intelligence_item_sections.jsonl
reversal_record	2911	scripts/_snapshots/2026-07-04T04-23-44-472Z_intelligence_item_sections.jsonl
reversal_record	5614	scripts/_snapshots/2026-07-04T04-23-44-774Z_intelligence_item_sections.jsonl
reversal_record	3325	scripts/_snapshots/2026-07-04T04-23-45-088Z_intelligence_item_sections.jsonl
reversal_record	3143	scripts/_snapshots/2026-07-04T04-23-45-404Z_intelligence_item_sections.jsonl
reversal_record	2149	scripts/_snapshots/2026-07-04T04-23-45-720Z_intelligence_item_sections.jsonl
reversal_record	4242	scripts/_snapshots/2026-07-04T04-23-46-024Z_intelligence_item_sections.jsonl
reversal_record	3932	scripts/_snapshots/2026-07-04T04-23-46-346Z_intelligence_item_sections.jsonl
reversal_record	4651	scripts/_snapshots/2026-07-04T04-23-46-666Z_intelligence_item_sections.jsonl
reversal_record	2767	scripts/_snapshots/2026-07-04T04-23-46-991Z_intelligence_item_sections.jsonl
reversal_record	5404	scripts/_snapshots/2026-07-04T04-23-47-321Z_intelligence_item_sections.jsonl
reversal_record	3339	scripts/_snapshots/2026-07-04T04-23-47-675Z_intelligence_item_sections.jsonl
reversal_record	3112	scripts/_snapshots/2026-07-04T04-23-48-013Z_intelligence_item_sections.jsonl
reversal_record	5441	scripts/_snapshots/2026-07-04T04-23-48-344Z_intelligence_item_sections.jsonl
reversal_record	3522	scripts/_snapshots/2026-07-04T04-23-48-660Z_intelligence_item_sections.jsonl
reversal_record	2827	scripts/_snapshots/2026-07-04T04-23-48-994Z_intelligence_item_sections.jsonl
reversal_record	3510	scripts/_snapshots/2026-07-04T04-23-49-298Z_intelligence_item_sections.jsonl
reversal_record	8389	scripts/_snapshots/2026-07-04T04-23-49-613Z_intelligence_item_sections.jsonl
reversal_record	2183	scripts/_snapshots/2026-07-04T04-23-49-931Z_intelligence_item_sections.jsonl
reversal_record	2396	scripts/_snapshots/2026-07-04T04-23-50-235Z_intelligence_item_sections.jsonl
reversal_record	4314	scripts/_snapshots/2026-07-04T04-23-50-548Z_intelligence_item_sections.jsonl
reversal_record	2561	scripts/_snapshots/2026-07-04T04-23-50-861Z_intelligence_item_sections.jsonl
reversal_record	2118	scripts/_snapshots/2026-07-04T04-23-51-192Z_intelligence_item_sections.jsonl
reversal_record	2314	scripts/_snapshots/2026-07-04T04-23-51-518Z_intelligence_item_sections.jsonl
reversal_record	5704	scripts/_snapshots/2026-07-04T04-23-51-836Z_intelligence_item_sections.jsonl
reversal_record	2171	scripts/_snapshots/2026-07-04T04-23-52-149Z_intelligence_item_sections.jsonl
reversal_record	3619	scripts/_snapshots/2026-07-04T04-23-52-451Z_intelligence_item_sections.jsonl
reversal_record	3069	scripts/_snapshots/2026-07-04T04-23-52-742Z_intelligence_item_sections.jsonl
reversal_record	3333	scripts/_snapshots/2026-07-04T04-23-53-050Z_intelligence_item_sections.jsonl
reversal_record	3288	scripts/_snapshots/2026-07-04T04-23-53-349Z_intelligence_item_sections.jsonl
reversal_record	3902	scripts/_snapshots/2026-07-04T04-23-53-694Z_intelligence_item_sections.jsonl
reversal_record	2148	scripts/_snapshots/2026-07-04T04-23-54-029Z_intelligence_item_sections.jsonl
reversal_record	3294	scripts/_snapshots/2026-07-04T04-23-54-337Z_intelligence_item_sections.jsonl
reversal_record	2099	scripts/_snapshots/2026-07-04T04-23-54-792Z_intelligence_item_sections.jsonl
reversal_record	4188	scripts/_snapshots/2026-07-04T04-23-55-149Z_intelligence_item_sections.jsonl
reversal_record	3569	scripts/_snapshots/2026-07-04T04-23-55-497Z_intelligence_item_sections.jsonl
reversal_record	3056	scripts/_snapshots/2026-07-04T04-23-55-861Z_intelligence_item_sections.jsonl
reversal_record	2079	scripts/_snapshots/2026-07-04T04-23-56-166Z_intelligence_item_sections.jsonl
reversal_record	2231	scripts/_snapshots/2026-07-04T04-23-56-525Z_intelligence_item_sections.jsonl
reversal_record	5205	scripts/_snapshots/2026-07-04T04-23-56-823Z_intelligence_item_sections.jsonl
reversal_record	4155	scripts/_snapshots/2026-07-04T04-23-57-150Z_intelligence_item_sections.jsonl
reversal_record	5376	scripts/_snapshots/2026-07-04T04-23-57-483Z_intelligence_item_sections.jsonl
reversal_record	3449	scripts/_snapshots/2026-07-04T04-23-57-804Z_intelligence_item_sections.jsonl
reversal_record	3674	scripts/_snapshots/2026-07-04T04-23-58-116Z_intelligence_item_sections.jsonl
reversal_record	3536	scripts/_snapshots/2026-07-04T04-23-58-433Z_intelligence_item_sections.jsonl
reversal_record	2508	scripts/_snapshots/2026-07-04T04-23-58-749Z_intelligence_item_sections.jsonl
reversal_record	3617	scripts/_snapshots/2026-07-04T04-23-59-055Z_intelligence_item_sections.jsonl
reversal_record	3482	scripts/_snapshots/2026-07-04T04-23-59-391Z_intelligence_item_sections.jsonl
reversal_record	3364	scripts/_snapshots/2026-07-04T04-23-59-707Z_intelligence_item_sections.jsonl
reversal_record	2681	scripts/_snapshots/2026-07-04T04-24-00-017Z_intelligence_item_sections.jsonl
reversal_record	4110	scripts/_snapshots/2026-07-04T04-24-00-324Z_intelligence_item_sections.jsonl
reversal_record	3206	scripts/_snapshots/2026-07-04T04-24-00-652Z_intelligence_item_sections.jsonl
reversal_record	4467	scripts/_snapshots/2026-07-04T04-24-00-995Z_intelligence_item_sections.jsonl
reversal_record	5692	scripts/_snapshots/2026-07-04T04-24-01-316Z_intelligence_item_sections.jsonl
reversal_record	2267	scripts/_snapshots/2026-07-04T04-24-01-651Z_intelligence_item_sections.jsonl
reversal_record	4204	scripts/_snapshots/2026-07-04T04-24-01-974Z_intelligence_item_sections.jsonl
reversal_record	4568	scripts/_snapshots/2026-07-04T04-24-02-289Z_intelligence_item_sections.jsonl
reversal_record	3538	scripts/_snapshots/2026-07-04T04-24-02-604Z_intelligence_item_sections.jsonl
reversal_record	4608	scripts/_snapshots/2026-07-04T04-24-02-939Z_intelligence_item_sections.jsonl
reversal_record	1849	scripts/_snapshots/2026-07-04T04-24-03-243Z_intelligence_item_sections.jsonl
reversal_record	3989	scripts/_snapshots/2026-07-04T04-24-03-548Z_intelligence_item_sections.jsonl
reversal_record	3554	scripts/_snapshots/2026-07-04T04-24-03-848Z_intelligence_item_sections.jsonl
reversal_record	3498	scripts/_snapshots/2026-07-04T04-24-04-153Z_intelligence_item_sections.jsonl
reversal_record	3755	scripts/_snapshots/2026-07-04T04-24-04-466Z_intelligence_item_sections.jsonl
reversal_record	3608	scripts/_snapshots/2026-07-04T04-24-04-784Z_intelligence_item_sections.jsonl
reversal_record	2947	scripts/_snapshots/2026-07-04T04-24-05-099Z_intelligence_item_sections.jsonl
reversal_record	6176	scripts/_snapshots/2026-07-04T04-24-05-421Z_intelligence_item_sections.jsonl
reversal_record	3511	scripts/_snapshots/2026-07-04T04-24-05-748Z_intelligence_item_sections.jsonl
reversal_record	1913	scripts/_snapshots/2026-07-04T04-24-06-062Z_intelligence_item_sections.jsonl
reversal_record	4450	scripts/_snapshots/2026-07-04T04-24-06-391Z_intelligence_item_sections.jsonl
reversal_record	3384	scripts/_snapshots/2026-07-04T04-24-06-706Z_intelligence_item_sections.jsonl
reversal_record	2167	scripts/_snapshots/2026-07-04T04-24-07-034Z_intelligence_item_sections.jsonl
reversal_record	3265	scripts/_snapshots/2026-07-04T04-24-07-348Z_intelligence_item_sections.jsonl
reversal_record	3044	scripts/_snapshots/2026-07-04T04-24-07-873Z_intelligence_item_sections.jsonl
reversal_record	7925	scripts/_snapshots/2026-07-04T04-24-08-262Z_intelligence_item_sections.jsonl
reversal_record	4737	scripts/_snapshots/2026-07-04T04-24-08-625Z_intelligence_item_sections.jsonl
reversal_record	3708	scripts/_snapshots/2026-07-04T04-24-08-967Z_intelligence_item_sections.jsonl
reversal_record	7122	scripts/_snapshots/2026-07-04T04-24-09-271Z_intelligence_item_sections.jsonl
reversal_record	4303	scripts/_snapshots/2026-07-04T04-24-09-592Z_intelligence_item_sections.jsonl
reversal_record	3139	scripts/_snapshots/2026-07-04T04-24-09-946Z_intelligence_item_sections.jsonl
reversal_record	3892	scripts/_snapshots/2026-07-04T04-24-10-248Z_intelligence_item_sections.jsonl
reversal_record	3212	scripts/_snapshots/2026-07-04T04-24-10-571Z_intelligence_item_sections.jsonl
reversal_record	2400	scripts/_snapshots/2026-07-04T04-24-10-908Z_intelligence_item_sections.jsonl
reversal_record	3120	scripts/_snapshots/2026-07-04T04-24-11-238Z_intelligence_item_sections.jsonl
reversal_record	3626	scripts/_snapshots/2026-07-04T04-24-11-576Z_intelligence_item_sections.jsonl
reversal_record	3495	scripts/_snapshots/2026-07-04T04-24-11-886Z_intelligence_item_sections.jsonl
reversal_record	2809	scripts/_snapshots/2026-07-04T04-24-12-223Z_intelligence_item_sections.jsonl
reversal_record	3392	scripts/_snapshots/2026-07-04T04-24-12-544Z_intelligence_item_sections.jsonl
reversal_record	4573	scripts/_snapshots/2026-07-04T04-24-12-894Z_intelligence_item_sections.jsonl
reversal_record	2541	scripts/_snapshots/2026-07-04T04-24-13-205Z_intelligence_item_sections.jsonl
reversal_record	3592	scripts/_snapshots/2026-07-04T04-24-13-521Z_intelligence_item_sections.jsonl
reversal_record	4453	scripts/_snapshots/2026-07-04T04-24-13-876Z_intelligence_item_sections.jsonl
reversal_record	3610	scripts/_snapshots/2026-07-04T04-24-14-202Z_intelligence_item_sections.jsonl
reversal_record	2016	scripts/_snapshots/2026-07-04T04-24-14-543Z_intelligence_item_sections.jsonl
reversal_record	1700	scripts/_snapshots/2026-07-04T04-24-14-874Z_intelligence_item_sections.jsonl
reversal_record	3244	scripts/_snapshots/2026-07-04T04-24-15-186Z_intelligence_item_sections.jsonl
reversal_record	4086	scripts/_snapshots/2026-07-04T04-24-15-492Z_intelligence_item_sections.jsonl
reversal_record	3729	scripts/_snapshots/2026-07-04T04-24-15-797Z_intelligence_item_sections.jsonl
reversal_record	3188	scripts/_snapshots/2026-07-04T04-24-16-114Z_intelligence_item_sections.jsonl
reversal_record	4284	scripts/_snapshots/2026-07-04T04-24-16-418Z_intelligence_item_sections.jsonl
reversal_record	1610	scripts/_snapshots/2026-07-04T04-24-16-750Z_intelligence_item_sections.jsonl
reversal_record	4719	scripts/_snapshots/2026-07-04T04-24-17-052Z_intelligence_item_sections.jsonl
reversal_record	2909	scripts/_snapshots/2026-07-04T04-24-17-375Z_intelligence_item_sections.jsonl
reversal_record	2298	scripts/_snapshots/2026-07-04T04-24-17-689Z_intelligence_item_sections.jsonl
reversal_record	2419	scripts/_snapshots/2026-07-04T04-24-18-016Z_intelligence_item_sections.jsonl
reversal_record	3237	scripts/_snapshots/2026-07-04T04-24-18-332Z_intelligence_item_sections.jsonl
reversal_record	2477	scripts/_snapshots/2026-07-04T04-24-18-635Z_intelligence_item_sections.jsonl
reversal_record	3611	scripts/_snapshots/2026-07-04T04-24-18-997Z_intelligence_item_sections.jsonl
reversal_record	2080	scripts/_snapshots/2026-07-04T04-24-19-313Z_intelligence_item_sections.jsonl
reversal_record	2962	scripts/_snapshots/2026-07-04T04-24-19-618Z_intelligence_item_sections.jsonl
reversal_record	3213	scripts/_snapshots/2026-07-04T04-24-19-954Z_intelligence_item_sections.jsonl
reversal_record	3692	scripts/_snapshots/2026-07-04T04-24-20-269Z_intelligence_item_sections.jsonl
reversal_record	3266	scripts/_snapshots/2026-07-04T04-24-20-659Z_intelligence_item_sections.jsonl
reversal_record	2388	scripts/_snapshots/2026-07-04T04-24-20-997Z_intelligence_item_sections.jsonl
reversal_record	4920	scripts/_snapshots/2026-07-04T04-24-21-327Z_intelligence_item_sections.jsonl
reversal_record	3949	scripts/_snapshots/2026-07-04T04-24-21-722Z_intelligence_item_sections.jsonl
reversal_record	489	scripts/_snapshots/2026-07-04T04-27-40-545Z_sources.jsonl
reversal_record	976	scripts/_snapshots/2026-07-04T04-28-55-192Z_section_claim_provenance.jsonl
reversal_record	838	scripts/_snapshots/2026-07-04T04-28-55-876Z_section_claim_provenance.jsonl
reversal_record	839	scripts/_snapshots/2026-07-04T04-28-56-488Z_section_claim_provenance.jsonl
reversal_record	1252	scripts/_snapshots/2026-07-04T04-29-13-381Z_section_claim_provenance.jsonl
reversal_record	1140	scripts/_snapshots/2026-07-04T04-29-14-030Z_section_claim_provenance.jsonl
reversal_record	1136	scripts/_snapshots/2026-07-04T04-29-14-442Z_section_claim_provenance.jsonl
reversal_record	978	scripts/_snapshots/2026-07-04T04-29-14-954Z_section_claim_provenance.jsonl
reversal_record	946	scripts/_snapshots/2026-07-04T04-29-15-440Z_section_claim_provenance.jsonl
reversal_record	1403	scripts/_snapshots/2026-07-04T04-29-15-785Z_section_claim_provenance.jsonl
reversal_record	1080	scripts/_snapshots/2026-07-04T04-29-16-122Z_section_claim_provenance.jsonl
reversal_record	1587	scripts/_snapshots/2026-07-04T04-29-16-481Z_section_claim_provenance.jsonl
reversal_record	1011	scripts/_snapshots/2026-07-04T04-29-16-955Z_section_claim_provenance.jsonl
reversal_record	1390	scripts/_snapshots/2026-07-04T04-29-17-319Z_section_claim_provenance.jsonl
reversal_record	1602	scripts/_snapshots/2026-07-04T04-29-17-675Z_section_claim_provenance.jsonl
reversal_record	1172	scripts/_snapshots/2026-07-04T04-29-18-035Z_section_claim_provenance.jsonl
reversal_record	1358	scripts/_snapshots/2026-07-04T04-29-18-545Z_section_claim_provenance.jsonl
reversal_record	1277	scripts/_snapshots/2026-07-04T04-29-19-069Z_section_claim_provenance.jsonl
reversal_record	933	scripts/_snapshots/2026-07-04T04-29-19-414Z_section_claim_provenance.jsonl
reversal_record	1187	scripts/_snapshots/2026-07-04T04-29-19-806Z_section_claim_provenance.jsonl
reversal_record	1538	scripts/_snapshots/2026-07-04T04-29-20-252Z_section_claim_provenance.jsonl
reversal_record	1377	scripts/_snapshots/2026-07-04T04-29-20-667Z_section_claim_provenance.jsonl
reversal_record	1458	scripts/_snapshots/2026-07-04T04-29-21-062Z_section_claim_provenance.jsonl
reversal_record	1563	scripts/_snapshots/2026-07-04T04-29-21-468Z_section_claim_provenance.jsonl
reversal_record	1187	scripts/_snapshots/2026-07-04T04-29-21-873Z_section_claim_provenance.jsonl
reversal_record	1186	scripts/_snapshots/2026-07-04T04-29-22-296Z_section_claim_provenance.jsonl
reversal_record	1040	scripts/_snapshots/2026-07-04T04-29-22-696Z_section_claim_provenance.jsonl
reversal_record	1506	scripts/_snapshots/2026-07-04T04-29-23-103Z_section_claim_provenance.jsonl
reversal_record	1640	scripts/_snapshots/2026-07-04T04-29-23-530Z_section_claim_provenance.jsonl
reversal_record	1122	scripts/_snapshots/2026-07-04T04-29-23-961Z_section_claim_provenance.jsonl
reversal_record	2133	scripts/_snapshots/2026-07-04T04-29-24-371Z_section_claim_provenance.jsonl
reversal_record	1548	scripts/_snapshots/2026-07-04T04-29-24-795Z_section_claim_provenance.jsonl
reversal_record	1036	scripts/_snapshots/2026-07-04T04-29-25-225Z_section_claim_provenance.jsonl
reversal_record	1601	scripts/_snapshots/2026-07-04T04-29-25-681Z_section_claim_provenance.jsonl
reversal_record	1217	scripts/_snapshots/2026-07-04T04-29-26-149Z_section_claim_provenance.jsonl
reversal_record	1054	scripts/_snapshots/2026-07-04T04-29-26-577Z_section_claim_provenance.jsonl
reversal_record	1320	scripts/_snapshots/2026-07-04T04-29-27-013Z_section_claim_provenance.jsonl
reversal_record	1036	scripts/_snapshots/2026-07-04T04-29-27-477Z_section_claim_provenance.jsonl
reversal_record	1152	scripts/_snapshots/2026-07-04T04-29-27-936Z_section_claim_provenance.jsonl
reversal_record	1217	scripts/_snapshots/2026-07-04T04-29-28-386Z_section_claim_provenance.jsonl
reversal_record	1623	scripts/_snapshots/2026-07-04T04-29-28-827Z_section_claim_provenance.jsonl
reversal_record	1167	scripts/_snapshots/2026-07-04T04-29-29-265Z_section_claim_provenance.jsonl
reversal_record	1098	scripts/_snapshots/2026-07-04T04-29-29-726Z_section_claim_provenance.jsonl
reversal_record	1567	scripts/_snapshots/2026-07-04T04-29-30-155Z_section_claim_provenance.jsonl
reversal_record	1745	scripts/_snapshots/2026-07-04T04-29-30-623Z_section_claim_provenance.jsonl
reversal_record	1150	scripts/_snapshots/2026-07-04T04-29-31-105Z_section_claim_provenance.jsonl
reversal_record	1105	scripts/_snapshots/2026-07-04T04-29-31-558Z_section_claim_provenance.jsonl
reversal_record	1127	scripts/_snapshots/2026-07-04T04-29-32-018Z_section_claim_provenance.jsonl
reversal_record	1156	scripts/_snapshots/2026-07-04T04-29-32-489Z_section_claim_provenance.jsonl
reversal_record	921	scripts/_snapshots/2026-07-04T04-29-33-010Z_section_claim_provenance.jsonl
reversal_record	1259	scripts/_snapshots/2026-07-04T04-29-33-663Z_section_claim_provenance.jsonl
reversal_record	1469	scripts/_snapshots/2026-07-04T04-29-34-154Z_section_claim_provenance.jsonl
reversal_record	1145	scripts/_snapshots/2026-07-04T04-29-34-667Z_section_claim_provenance.jsonl
reversal_record	2154	scripts/_snapshots/2026-07-04T04-29-35-124Z_section_claim_provenance.jsonl
reversal_record	1325	scripts/_snapshots/2026-07-04T04-29-35-604Z_section_claim_provenance.jsonl
reversal_record	1076	scripts/_snapshots/2026-07-04T04-29-36-088Z_section_claim_provenance.jsonl
reversal_record	1092	scripts/_snapshots/2026-07-04T04-29-36-579Z_section_claim_provenance.jsonl
reversal_record	873	scripts/_snapshots/2026-07-04T04-29-37-048Z_section_claim_provenance.jsonl
reversal_record	971	scripts/_snapshots/2026-07-04T04-29-37-516Z_section_claim_provenance.jsonl
reversal_record	1250	scripts/_snapshots/2026-07-04T04-29-38-023Z_section_claim_provenance.jsonl
reversal_record	1475	scripts/_snapshots/2026-07-04T04-29-38-525Z_section_claim_provenance.jsonl
reversal_record	888	scripts/_snapshots/2026-07-04T04-29-38-840Z_section_claim_provenance.jsonl
reversal_record	925	scripts/_snapshots/2026-07-04T04-29-39-183Z_section_claim_provenance.jsonl
reversal_record	1218	scripts/_snapshots/2026-07-04T04-29-39-491Z_section_claim_provenance.jsonl
reversal_record	1255	scripts/_snapshots/2026-07-04T04-29-39-819Z_section_claim_provenance.jsonl
reversal_record	1007	scripts/_snapshots/2026-07-04T04-29-40-135Z_section_claim_provenance.jsonl
reversal_record	1328	scripts/_snapshots/2026-07-04T04-29-40-456Z_section_claim_provenance.jsonl
reversal_record	1077	scripts/_snapshots/2026-07-04T04-29-40-780Z_section_claim_provenance.jsonl
reversal_record	1491	scripts/_snapshots/2026-07-04T04-29-41-122Z_section_claim_provenance.jsonl
reversal_record	1389	scripts/_snapshots/2026-07-04T04-29-41-479Z_section_claim_provenance.jsonl
reversal_record	1203	scripts/_snapshots/2026-07-04T04-29-41-840Z_section_claim_provenance.jsonl
reversal_record	1066	scripts/_snapshots/2026-07-04T04-29-42-238Z_section_claim_provenance.jsonl
reversal_record	1274	scripts/_snapshots/2026-07-04T04-29-42-593Z_section_claim_provenance.jsonl
reversal_record	1685	scripts/_snapshots/2026-07-04T04-29-42-981Z_section_claim_provenance.jsonl
reversal_record	1156	scripts/_snapshots/2026-07-04T04-29-43-401Z_section_claim_provenance.jsonl
reversal_record	1303	scripts/_snapshots/2026-07-04T04-29-43-791Z_section_claim_provenance.jsonl
reversal_record	1017	scripts/_snapshots/2026-07-04T04-29-44-149Z_section_claim_provenance.jsonl
reversal_record	1055	scripts/_snapshots/2026-07-04T04-29-44-532Z_section_claim_provenance.jsonl
reversal_record	932	scripts/_snapshots/2026-07-04T04-29-44-948Z_section_claim_provenance.jsonl
reversal_record	1202	scripts/_snapshots/2026-07-04T04-29-45-316Z_section_claim_provenance.jsonl
reversal_record	1114	scripts/_snapshots/2026-07-04T04-29-45-679Z_section_claim_provenance.jsonl
reversal_record	1120	scripts/_snapshots/2026-07-04T04-29-46-285Z_section_claim_provenance.jsonl
reversal_record	1074	scripts/_snapshots/2026-07-04T04-29-46-772Z_section_claim_provenance.jsonl
reversal_record	1139	scripts/_snapshots/2026-07-04T04-29-47-157Z_section_claim_provenance.jsonl
reversal_record	1137	scripts/_snapshots/2026-07-04T04-29-47-623Z_section_claim_provenance.jsonl
reversal_record	1049	scripts/_snapshots/2026-07-04T04-29-48-032Z_section_claim_provenance.jsonl
reversal_record	1060	scripts/_snapshots/2026-07-04T04-29-48-441Z_section_claim_provenance.jsonl
reversal_record	3270	scripts/_snapshots/2026-07-04T05-04-17-419Z_intelligence_item_sections.jsonl
reversal_record	4039	scripts/_snapshots/2026-07-04T05-04-18-050Z_intelligence_item_sections.jsonl
reversal_record	4301	scripts/_snapshots/2026-07-04T05-04-18-542Z_intelligence_item_sections.jsonl
reversal_record	4301	scripts/_snapshots/2026-07-04T05-05-20-549Z_intelligence_item_sections.jsonl
reversal_record	4635	scripts/_snapshots/2026-07-04T05-05-20-792Z_intelligence_item_sections.jsonl
reversal_record	4397	scripts/_snapshots/2026-07-04T05-05-21-013Z_intelligence_item_sections.jsonl
reversal_record	2195	scripts/_snapshots/2026-07-04T05-05-21-333Z_intelligence_item_sections.jsonl
reversal_record	6315	scripts/_snapshots/2026-07-04T05-05-21-653Z_intelligence_item_sections.jsonl
reversal_record	3381	scripts/_snapshots/2026-07-04T05-05-21-867Z_intelligence_item_sections.jsonl
reversal_record	5892	scripts/_snapshots/2026-07-04T05-05-22-194Z_intelligence_item_sections.jsonl
reversal_record	4745	scripts/_snapshots/2026-07-04T05-05-22-423Z_intelligence_item_sections.jsonl
reversal_record	3863	scripts/_snapshots/2026-07-04T05-05-22-731Z_intelligence_item_sections.jsonl
reversal_record	4395	scripts/_snapshots/2026-07-04T05-05-23-157Z_intelligence_item_sections.jsonl
reversal_record	3861	scripts/_snapshots/2026-07-04T05-05-24-040Z_intelligence_item_sections.jsonl
reversal_record	4648	scripts/_snapshots/2026-07-04T05-05-24-491Z_intelligence_item_sections.jsonl
reversal_record	3745	scripts/_snapshots/2026-07-04T05-05-24-825Z_intelligence_item_sections.jsonl
reversal_record	4281	scripts/_snapshots/2026-07-04T05-05-25-373Z_intelligence_item_sections.jsonl
reversal_record	3213	scripts/_snapshots/2026-07-04T05-05-25-763Z_intelligence_item_sections.jsonl
reversal_record	3826	scripts/_snapshots/2026-07-04T05-05-26-348Z_intelligence_item_sections.jsonl
reversal_record	2985	scripts/_snapshots/2026-07-04T05-05-26-932Z_intelligence_item_sections.jsonl
reversal_record	3284	scripts/_snapshots/2026-07-04T05-05-27-700Z_intelligence_item_sections.jsonl
reversal_record	3197	scripts/_snapshots/2026-07-04T05-05-28-268Z_intelligence_item_sections.jsonl
reversal_record	3064	scripts/_snapshots/2026-07-04T05-05-28-699Z_intelligence_item_sections.jsonl
reversal_record	2655	scripts/_snapshots/2026-07-04T05-05-29-053Z_intelligence_item_sections.jsonl
reversal_record	5026	scripts/_snapshots/2026-07-04T05-05-29-393Z_intelligence_item_sections.jsonl
reversal_record	3633	scripts/_snapshots/2026-07-04T05-05-29-655Z_intelligence_item_sections.jsonl
reversal_record	3812	scripts/_snapshots/2026-07-04T05-05-29-872Z_intelligence_item_sections.jsonl
reversal_record	4353	scripts/_snapshots/2026-07-04T05-05-30-086Z_intelligence_item_sections.jsonl
reversal_record	2974	scripts/_snapshots/2026-07-04T05-05-30-463Z_intelligence_item_sections.jsonl
reversal_record	3495	scripts/_snapshots/2026-07-04T05-05-30-789Z_intelligence_item_sections.jsonl
reversal_record	3554	scripts/_snapshots/2026-07-04T05-05-31-006Z_intelligence_item_sections.jsonl
reversal_record	4030	scripts/_snapshots/2026-07-04T05-05-31-221Z_intelligence_item_sections.jsonl
reversal_record	3193	scripts/_snapshots/2026-07-04T05-05-31-477Z_intelligence_item_sections.jsonl
reversal_record	5186	scripts/_snapshots/2026-07-04T05-05-31-712Z_intelligence_item_sections.jsonl
reversal_record	3121	scripts/_snapshots/2026-07-04T05-05-31-938Z_intelligence_item_sections.jsonl
reversal_record	4847	scripts/_snapshots/2026-07-04T05-05-32-170Z_intelligence_item_sections.jsonl
reversal_record	5414	scripts/_snapshots/2026-07-04T05-05-32-390Z_intelligence_item_sections.jsonl
reversal_record	3386	scripts/_snapshots/2026-07-04T05-05-32-624Z_intelligence_item_sections.jsonl
reversal_record	3987	scripts/_snapshots/2026-07-04T05-05-32-861Z_intelligence_item_sections.jsonl
reversal_record	3417	scripts/_snapshots/2026-07-04T05-05-33-083Z_intelligence_item_sections.jsonl
reversal_record	3885	scripts/_snapshots/2026-07-04T05-05-33-391Z_intelligence_item_sections.jsonl
reversal_record	4442	scripts/_snapshots/2026-07-04T05-05-33-622Z_intelligence_item_sections.jsonl
reversal_record	3235	scripts/_snapshots/2026-07-04T05-05-33-954Z_intelligence_item_sections.jsonl
reversal_record	3188	scripts/_snapshots/2026-07-04T05-05-34-278Z_intelligence_item_sections.jsonl
reversal_record	3086	scripts/_snapshots/2026-07-04T05-05-34-581Z_intelligence_item_sections.jsonl
reversal_record	5064	scripts/_snapshots/2026-07-04T05-05-34-891Z_intelligence_item_sections.jsonl
reversal_record	2573	scripts/_snapshots/2026-07-04T05-05-35-123Z_intelligence_item_sections.jsonl
reversal_record	5113	scripts/_snapshots/2026-07-04T05-05-35-429Z_intelligence_item_sections.jsonl
reversal_record	2859	scripts/_snapshots/2026-07-04T05-05-35-649Z_intelligence_item_sections.jsonl
reversal_record	3052	scripts/_snapshots/2026-07-04T05-05-35-971Z_intelligence_item_sections.jsonl
reversal_record	3687	scripts/_snapshots/2026-07-04T05-05-36-212Z_intelligence_item_sections.jsonl
reversal_record	3690	scripts/_snapshots/2026-07-04T05-05-36-529Z_intelligence_item_sections.jsonl
reversal_record	2940	scripts/_snapshots/2026-07-04T05-05-36-738Z_intelligence_item_sections.jsonl
reversal_record	3659	scripts/_snapshots/2026-07-04T05-05-36-948Z_intelligence_item_sections.jsonl
reversal_record	4787	scripts/_snapshots/2026-07-04T05-05-37-167Z_intelligence_item_sections.jsonl
reversal_record	4771	scripts/_snapshots/2026-07-04T05-05-37-381Z_intelligence_item_sections.jsonl
